Latitude,Longitude,Mode,FIPS,Distance
42.36958254,-71.08656732,WLK,250174000000,1.328618643
42.35753505,-71.09456463,WLK,250174000000,0.364101878
42.36148407,-71.07743702,WLK,250174000000,0.852588261
42.35615868,-71.09538764,WLK,250174000000,0.364101878
42.36010976,-71.10472748,WLK,250174000000,1.111084741
42.35708305,-71.09489698,WLK,250174000000,0.364101878
42.35574313,-71.10112102,WLK,250174000000,0.761364729
42.35337872,-71.09787332,WLK,250174000000,0.761364729
42.35362919,-71.10480334,WLK,250174000000,0.761364729
42.35694951,-71.09580723,WLK,250174000000,0.364101878
42.3537831,-71.09399878,WLK,250174000000,0.761364729
42.35825797,-71.09610059,WLK,250174000000,0.761364729
42.35622095,-71.09759735,WLK,250174000000,0.364101878
42.36227412,-71.10511387,WLK,250174000000,1.111084741
42.36103595,-71.10087161,WLK,250174000000,0.714711821
42.35844826,-71.10766153,WLK,250174000000,1.292386981
42.35361969,-71.10586034,WLK,250174000000,0.761364729
42.35716616,-71.09304261,WLK,250174000000,0.364101878
42.35687176,-71.09542589,WLK,250174000000,0.364101878
42.36053213,-71.10328936,WLK,250174000000,1.111084741
42.35947321,-71.08455222,WLK,250174000000,0.852588261
42.35300873,-71.10305208,WLK,250174000000,0.761364729
42.35608888,-71.09736562,WLK,250174000000,0.364101878
42.35910886,-71.09798939,WLK,250174000000,0.714711821
42.35396528,-71.09827749,WLK,250174000000,0.761364729
42.35907147,-71.10343805,WLK,250174000000,1.111084741
42.35653826,-71.09442095,WLK,250174000000,0.364101878
42.35731949,-71.09393415,WLK,250174000000,0.364101878
42.3673238,-71.09640257,WLK,250174000000,0.939858405
42.35497623,-71.09819646,WLK,250174000000,0.364101878
42.3555624,-71.09538175,WLK,250174000000,0.761364729
42.35909484,-71.09717735,WLK,250174000000,0.761364729
42.35530612,-71.09657543,WLK,250174000000,0.761364729
42.35665439,-71.09985224,WLK,250174000000,0.761364729
42.35776514,-71.09629808,WLK,250174000000,0.761364729
42.35902376,-71.09923585,WLK,250174000000,0.714711821
42.35470532,-71.10622756,WLK,250174000000,0.761364729
42.35707554,-71.09532255,WLK,250174000000,0.364101878
42.3765738,-71.09325953,WLK,250174000000,1.951205715
42.35958857,-71.10499888,WLK,250174000000,1.111084741
42.35856656,-71.10445978,WLK,250174000000,1.111084741
42.35644447,-71.09753164,WLK,250174000000,0.761364729
42.35580613,-71.10015533,WLK,250174000000,0.761364729
42.35666339,-71.09363045,WLK,250174000000,0.364101878
42.35652869,-71.09715242,WLK,250174000000,0.364101878
42.36709319,-71.09993872,WLK,250174000000,0.939858405
42.35674527,-71.09557406,WLK,250174000000,0.364101878
42.3558835,-71.09556683,WLK,250174000000,0.364101878
42.35760582,-71.08524548,WLK,250174000000,0.852588261
42.35693471,-71.08865011,WLK,250174000000,0.852588261
42.36211887,-71.10518806,WLK,250174000000,1.111084741
42.36482721,-71.08053046,WLK,250174000000,1.562894915
42.35632927,-71.09531069,WLK,250174000000,0.364101878
42.35710019,-71.09510227,WLK,250174000000,0.364101878
42.35656415,-71.09368266,WLK,250174000000,0.364101878
42.36373802,-71.10037644,WLK,250174000000,0.570497567
42.35292527,-71.10254164,WLK,250174000000,0.761364729
42.35807393,-71.09822983,WLK,250174000000,0.761364729
42.35304095,-71.09997236,WLK,250174000000,0.761364729
42.35471516,-71.09506015,WLK,250174000000,0.761364729
42.35468319,-71.09786426,WLK,250174000000,0.761364729
42.35825755,-71.10192797,WLK,250174000000,1.111084741
42.35552944,-71.09778034,WLK,250174000000,0.364101878
42.35648516,-71.09822949,WLK,250174000000,0.761364729
42.35734113,-71.09314633,WLK,250174000000,0.364101878
42.35715562,-71.09281853,WLK,250174000000,0.364101878
42.3600068,-71.10699841,WLK,250174000000,1.111084741
42.36489772,-71.10140264,WLK,250174000000,0.570497567
42.35882732,-71.08936963,WLK,250174000000,0.852588261
42.35926094,-71.10408954,WLK,250174000000,1.111084741
42.35320022,-71.10312387,WLK,250174000000,0.761364729
42.36698187,-71.08016817,WLK,250174000000,1.562894915
42.35802745,-71.09979464,WLK,250174000000,0.761364729
42.35385879,-71.10963409,WLK,250174000000,1.716018229
42.36131353,-71.08600442,WLK,250174000000,0.852588261
42.35808393,-71.09491816,WLK,250174000000,0.761364729
42.36016733,-71.08991404,WLK,250174000000,0.852588261
42.35717166,-71.09977085,WLK,250174000000,0.761364729
42.36047067,-71.08125257,WLK,250174000000,0.852588261
42.35660103,-71.09383615,WLK,250174000000,0.364101878
42.35784237,-71.09504396,WLK,250174000000,0.761364729
42.35938049,-71.10514975,WLK,250174000000,1.111084741
42.3568889,-71.11207954,WLK,250174000000,2.184564232
42.36035323,-71.09233655,WLK,250174000000,0.852588261
42.35667649,-71.09656798,WLK,250174000000,0.364101878
42.3630111,-71.1035175,WLK,250174000000,0.714711821
42.35579633,-71.09639,WLK,250174000000,0.364101878
42.35764435,-71.10846023,WLK,250174000000,1.292386981
42.35672269,-71.089961,WLK,250174000000,0.852588261
42.36309165,-71.09503291,WLK,250174000000,0.68143223
42.36041522,-71.10035022,WLK,250174000000,0.714711821
42.36211555,-71.08582645,WLK,250174000000,0.852588261
42.35620855,-71.09534076,WLK,250174000000,0.364101878
42.3562376,-71.09635836,WLK,250174000000,0.364101878
42.35710199,-71.0942891,WLK,250174000000,0.364101878
42.3629886,-71.11394663,WLK,250174000000,2.164119761
42.35708978,-71.09373596,WLK,250174000000,0.364101878
42.35374346,-71.10581621,WLK,250174000000,0.761364729
42.35835596,-71.09852654,WLK,250174000000,0.761364729
42.36238215,-71.09420464,WLK,250174000000,0.570497567
42.36190092,-71.10483471,WLK,250174000000,1.111084741
42.36163411,-71.08962499,WLK,250174000000,0.852588261
42.36267545,-71.07921015,WLK,250174000000,1.562894915
42.3549476,-71.09442977,WLK,250174000000,0.761364729
42.35594768,-71.09770082,WLK,250174000000,0.364101878
42.35443309,-71.10420661,WLK,250174000000,0.761364729
42.35296373,-71.1028109,WLK,250174000000,0.761364729
42.35666368,-71.09672081,WLK,250174000000,0.364101878
42.3554254,-71.10100642,WLK,250174000000,0.761364729
42.36340267,-71.09769833,WLK,250174000000,0.570497567
42.35753645,-71.0934193,WLK,250174000000,0.364101878
42.35519386,-71.10039232,WLK,250174000000,0.761364729
42.35695335,-71.09333778,WLK,250174000000,0.364101878
42.35673321,-71.09350146,WLK,250174000000,0.364101878
42.36406066,-71.09711369,WLK,250174000000,0.570497567
42.36186536,-71.10121326,WLK,250174000000,1.111084741
42.35393099,-71.10131067,WLK,250174000000,0.761364729
42.3588063,-71.10299801,WLK,250174000000,1.111084741
42.3614846,-71.07816079,WLK,250174000000,0.852588261
42.3557826,-71.09858862,WLK,250174000000,0.364101878
42.35920455,-71.1082511,WLK,250174000000,1.292386981
42.35663075,-71.09573311,WLK,250174000000,0.364101878
42.35590838,-71.09526866,WLK,250174000000,0.761364729
42.35601897,-71.10565619,WLK,250174000000,1.292386981
42.35704503,-71.10167859,WLK,250174000000,0.761364729
42.37030043,-71.0917947,WLK,250174000000,1.263809294
42.36376669,-71.08211894,WLK,250174000000,1.562894915
42.35832716,-71.10191411,WLK,250174000000,1.111084741
42.36254593,-71.08318513,WLK,250174000000,0.68143223
42.3615278,-71.10597074,WLK,250174000000,1.111084741
42.36640603,-71.10886368,WLK,250174000000,1.777105695
42.49291448,-70.86177779,DRV,250092000000,32.03128312
42.46192877,-70.94626864,DRV,250092000000,20.25592961
42.57552952,-70.89173802,DRV,250092000000,32.97056647
42.59497591,-70.94420413,DRV,250092000000,30.88906813
42.62455358,-70.70277143,DRV,250092000000,52.58388319
42.46002006,-70.9900308,DRV,250092000000,15.50361262
42.69862072,-71.19125398,DRV,250093000000,40.01053609
42.47521024,-71.01760424,DRV,250092000000,15.41748742
42.80728,-70.98740516,DRV,250093000000,51.64534006
42.55948215,-71.0225304,DRV,250092000000,23.4670604
42.46632145,-70.98148299,DRV,250092000000,17.58633683
42.50337275,-70.90554214,DRV,250092000000,25.07639751
42.51232977,-70.81298298,DRV,250092000000,32.03128312
42.64283777,-70.67053081,DRV,250092000000,56.8241397
42.73732444,-70.97666057,DRV,250093000000,44.75771627
42.47766937,-70.88969569,DRV,250092000000,26.13392328
42.46119469,-70.93288363,DRV,250092000000,21.17877149
42.63512417,-71.10115656,DRV,250093000000,30.49060138
42.42227736,-70.93061593,DRV,250092000000,19.38119336
42.65181327,-70.61712771,DRV,250092000000,62.10160849
42.78956513,-71.07943476,DRV,250093000000,48.20323918
42.74883297,-70.97133275,DRV,250093000000,44.75771627
42.62576707,-71.00778899,DRV,250092000000,30.42453672
42.47662119,-70.91775349,DRV,250092000000,23.70188792
42.7916183,-70.83770302,DRV,250093000000,54.85799881
42.66482682,-71.00689819,DRV,250092000000,37.00627612
42.62909515,-71.07739549,DRV,250093000000,29.25366769
42.48011718,-70.92255851,DRV,250092000000,23.51367294
42.51713254,-71.00779198,DRV,250092000000,20.52951712
42.50545745,-71.02426604,DRV,250092000000,18.93089527
42.46807344,-70.9042907,DRV,250092000000,24.36994499
42.47616304,-71.00411781,DRV,250092000000,16.06743513
42.47397938,-70.96452896,DRV,250092000000,19.51201761
42.46357355,-70.92744085,DRV,250092000000,21.81446127
42.82266918,-70.88755595,DRV,250093000000,56.49359838
42.55483763,-70.88326983,DRV,250092000000,31.94162309
42.53793188,-70.93956379,DRV,250092000000,26.18971237
42.70390033,-70.88066856,DRV,250092000000,44.45659495
42.45906021,-70.97308599,DRV,250092000000,17.67513818
42.78586269,-71.03733041,DRV,250093000000,48.8520041
42.57480986,-70.93646836,DRV,250092000000,29.79923477
42.80264497,-70.83179299,DRV,250093000000,58.50039441
42.4655001,-70.90017409,DRV,250092000000,24.02122665
42.51974792,-71.02259603,DRV,250092000000,19.42399042
42.51768209,-70.90096591,DRV,250092000000,28.05289933
42.77331302,-71.09028567,DRV,250093000000,45.78719261
42.5299442,-71.00930606,DRV,250092000000,21.81152397
42.5591224,-71.00519215,DRV,250092000000,24.06390973
42.52782251,-70.99810031,DRV,250092000000,21.81152397
42.68678214,-71.17234291,DRV,250093000000,37.19556225
42.41664313,-70.93544625,DRV,250092000000,19.38119336
42.4447803,-70.93716169,DRV,250092000000,19.79228752
42.65330727,-70.94540725,DRV,250092000000,36.5819941
42.47515067,-70.96520636,DRV,250092000000,19.51201761
42.50157571,-70.85209696,DRV,250092000000,31.06723697
42.47512349,-70.89996306,DRV,250092000000,24.9970027
42.55294209,-70.94914072,DRV,250092000000,27.56150901
42.52609088,-70.98170844,DRV,250092000000,23.22197179
42.48603925,-70.87571743,DRV,250092000000,27.60494
42.77226552,-71.13234178,DRV,250093000000,46.09723621
42.42258374,-70.93622278,DRV,250092000000,19.38119336
42.46200074,-70.92797715,DRV,250092000000,21.17877149
42.47039604,-72.60722901,T,250110000000,168.6062677
42.38390623,-71.11641069,T,250174000000,3.816434221
42.36199308,-71.10948937,T,250174000000,1.763787053
42.36900486,-71.1114676,T,250174000000,2.073895226
42.38407299,-71.09305223,T,250174000000,2.64558092
42.37305106,-71.08171314,T,250174000000,1.729924277
42.36889978,-71.08222894,T,250174000000,1.328618643
42.39514671,-71.10790787,T,250174000000,4.217585701
42.37725175,-71.20193922,T,250174000000,11.856264
42.55536378,-71.42213499,T,250173000000,42.00598965
42.39833149,-71.11439492,T,250174000000,5.097196052
42.3772384,-71.1230309,T,250174000000,4.206548463
42.36905477,-71.11175726,T,250174000000,2.073895226
42.37557903,-71.12265761,T,250174000000,3.615656723
42.38112153,-71.15499603,T,250174000000,7.012085298
42.3621198,-71.10488954,T,250174000000,1.111084741
42.43368544,-71.16931292,T,250174000000,11.86583456
42.38920976,-71.11651375,T,250174000000,4.040692888
42.36119416,-71.07649945,T,250174000000,0.852588261
42.40413124,-71.10834868,T,250173000000,5.256755605
42.43251123,-71.06973843,T,250173000000,8.871046977
42.38515693,-71.11712383,T,250174000000,3.816434221
42.29371682,-71.42555124,T,250174000000,37.33845169
42.36321845,-71.10508496,T,250174000000,1.515813951
42.4077516,-71.14644719,T,250174000000,7.97795813
42.42945826,-71.38308819,T,250174000000,33.11995145
42.36808374,-71.08549935,T,250174000000,1.328618643
42.39931706,-71.10596174,T,250173000000,4.716195376
42.37110418,-71.09520591,T,250174000000,1.396256463
42.42714623,-71.08004115,T,250173000000,7.841815008
42.40655505,-71.15071123,T,250174000000,8.491124993
42.36783078,-71.10906129,T,250174000000,2.073895226
42.39478843,-71.16407974,T,250174000000,8.2434797
42.40036376,-71.18001936,T,250174000000,11.62993975
42.39865063,-71.12490887,T,250174000000,5.671454587
42.37216967,-71.10871202,T,250174000000,2.377879801
42.42353025,-71.171203,T,250174000000,11.07272251
42.44256481,-71.21666769,T,250174000000,16.66997701
42.36481647,-71.09400513,T,250174000000,0.68143223
42.36655914,-71.10966902,T,250174000000,1.777105695
42.46724719,-71.13874526,T,250173000000,12.63508856
42.39932771,-71.14637576,T,250174000000,7.707488909
42.39999898,-71.12568034,T,250174000000,5.671454587
42.41608955,-71.15754636,T,250174000000,9.285993598
42.3690301,-71.11645751,T,250174000000,2.622093197
42.25185104,-71.44250179,T,250174000000,40.84843268
42.3743268,-71.10883483,T,250174000000,2.577168453
42.5243582,-71.38225829,T,250174000000,34.50460254
42.40226752,-71.12558738,T,250174000000,5.699121279
42.44593523,-71.06510246,T,250173000000,10.16873073
42.38593158,-71.13455484,T,250174000000,5.14141046
42.44096426,-71.03993693,T,250173000000,10.95963961
42.39073992,-71.29090862,T,250174000000,23.08092422
42.36394391,-71.09086239,T,250174000000,0.68143223
42.38356851,-71.13482814,T,250174000000,5.224270856
42.3908225,-71.10084377,T,250174000000,3.534143523
42.36738715,-71.10449068,T,250174000000,1.540750848
42.37718142,-71.10110794,T,250174000000,2.157775814
42.46109137,-71.06691565,T,250173000000,11.99570136
42.37947839,-71.09677695,T,250174000000,2.157775814
42.36743917,-71.1065284,T,250174000000,1.540750848
42.42364143,-71.09470861,T,250173000000,7.1535892
42.3803207,-71.12186442,T,250174000000,4.105617276
42.45114609,-71.24539607,T,250174000000,20.48320973
42.3873153,-71.11859805,T,250174000000,4.045813972
42.41968943,-71.17266874,T,250174000000,11.17343375
42.40038738,-71.12717696,T,250174000000,6.049783195
42.36952106,-71.0971702,T,250174000000,1.16990972
42.40684524,-71.12998122,T,250174000000,6.4224217
42.38795799,-71.12582306,T,250174000000,4.753368521
42.39141244,-71.10925968,T,250174000000,3.983653189
42.41464289,-71.17218176,T,250174000000,10.84970675
42.41344833,-71.09946961,T,250173000000,6.301663877
42.40647187,-71.13038902,T,250174000000,6.4224217
42.37438274,-71.10696787,T,250174000000,2.325382963
42.3940876,-71.13807123,T,250174000000,6.930821761
42.4371827,-71.10094596,T,250173000000,8.785498442
42.41465777,-71.17264297,T,250174000000,10.84970675
42.42731484,-71.23540854,T,250174000000,18.5825193
42.37219965,-71.09385487,T,250174000000,1.396256463
42.36725513,-71.10826977,T,250174000000,2.073895226
42.36497791,-71.09724091,T,250174000000,0.570497567
42.39696423,-71.11688193,T,250174000000,5.028567653
42.39896007,-71.12412575,T,250174000000,5.699121279
42.3698545,-71.10830013,T,250174000000,1.972831371
42.40228463,-71.13468625,T,250174000000,6.300112406
42.39689,-71.14760592,T,250174000000,6.930821761
42.40292693,-71.10011225,T,250173000000,4.915022986
42.36731861,-71.08768908,T,250174000000,1.328618643
42.3714277,-71.11136062,T,250174000000,2.377879801
42.36959202,-71.10174774,T,250174000000,1.540750848
42.40507938,-71.10845161,T,250173000000,5.256755605
42.37787448,-71.09659402,T,250174000000,2.157775814
42.46474598,-71.43851367,T,250174000000,40.0018646
42.40793277,-71.13983167,T,250174000000,7.580893111
42.37042296,-71.0851791,T,250174000000,1.729924277
42.36901559,-71.0967839,T,250174000000,1.16990972
42.40380083,-71.11097751,T,250173000000,5.256755605
42.37072812,-71.10695443,T,250174000000,1.985755147
42.39372237,-71.11154287,T,250174000000,4.326578825
42.38621419,-71.1348546,T,250174000000,5.715491798
42.36961294,-71.10214587,T,250174000000,1.540750848
42.32639607,-71.44966924,T,250174000000,39.13498566
42.3912986,-71.11812305,T,250174000000,4.57341199
42.42219501,-71.11156938,T,250173000000,7.131643437
42.38789351,-71.12319771,T,250174000000,4.753368521
42.35920547,-71.18460281,T,250174000000,10.25407932
42.38473615,-71.11530502,T,250174000000,3.816434221
42.39483571,-71.12483038,T,250174000000,5.184105379
42.36598001,-71.10251288,T,250174000000,1.200777879
42.41921631,-71.16335443,T,250174000000,9.998022542
42.36467741,-71.10505347,T,250174000000,1.315696477
42.39366287,-71.12421749,T,250174000000,5.42173167
42.37677771,-71.11263208,T,250174000000,2.747833106
42.38273711,-71.12494513,T,250174000000,4.105617276
42.40420625,-71.14305032,T,250174000000,7.412464688
42.37352678,-71.08194995,T,250174000000,1.729924277
42.3846259,-71.1149181,T,250174000000,3.816434221
42.39599966,-71.1194662,T,250174000000,4.703894167
42.41552436,-71.15503976,T,250174000000,9.285993598
42.44154537,-71.05905813,T,250173000000,10.16873073
42.40014161,-71.11384826,T,250174000000,5.097196052
42.38995002,-71.09232249,T,250174000000,3.466220618
42.4135939,-71.14952011,T,250174000000,8.407416418
42.46650036,-71.20571312,T,250174000000,16.65763182
42.28297394,-71.34289471,T,250174000000,29.15318478
42.39203464,-71.14000053,T,250174000000,6.024212243
42.36437314,-71.10379292,T,250174000000,1.315696477
42.35863511,-71.10758047,T,250174000000,1.292386981
42.36675689,-71.20022758,T,250174000000,10.93705584
42.38372678,-71.10537083,T,250174000000,3.047190432
42.42580344,-71.17765197,T,250174000000,12.06700361
42.38795314,-71.18073965,T,250174000000,10.18579011
42.36742228,-71.09930958,T,250174000000,0.939858405
42.40404566,-71.07312736,T,250173000000,5.449373088
42.36378865,-71.09698811,T,250174000000,0.570497567
42.39825017,-71.11451728,T,250174000000,5.097196052
42.36963287,-71.08247397,T,250174000000,2.122896038
42.40530195,-71.14893285,T,250174000000,8.491124993
42.46256484,-71.1237497,T,250173000000,12.04397613
42.37708475,-71.11123109,T,250174000000,2.577168453
42.42710553,-71.17771431,T,250174000000,12.06700361
42.39686551,-71.26699813,T,250174000000,19.58931199
42.37970224,-71.17539174,T,250174000000,9.647234908
42.39225796,-71.10694611,T,250174000000,4.217585701
42.40067657,-71.13335231,T,250174000000,6.300112406
42.3610502,-71.0954049,T,250174000000,0.570497567
42.39526557,-71.13783301,T,250174000000,6.930821761
42.36723167,-71.09812396,T,250174000000,0.939858405
42.3782703,-71.10632995,T,250174000000,2.371040442
42.40100894,-71.10029607,T,250173000000,4.915022986
42.35522637,-71.20775855,T,250174000000,12.38382335
42.37957247,-71.12579693,T,250174000000,4.240592696
42.36830558,-71.114508,T,250174000000,2.622093197
42.39967901,-71.18718948,T,250174000000,11.62993975
42.3856367,-71.19241643,T,250174000000,11.49671791
42.50580768,-71.32927558,T,250174000000,34.50460254
42.3661515,-71.10977836,T,250174000000,1.777105695
42.39760795,-71.14943222,T,250174000000,6.930821761
42.4501244,-71.39585997,T,250174000000,35.41221907
42.36305101,-71.11393059,T,250174000000,2.164119761
42.36780729,-71.11054389,T,250174000000,2.171007549
42.38661732,-71.11900295,T,250174000000,4.045813972
42.37064262,-71.10961348,T,250174000000,1.972831371
42.38113347,-71.1244898,T,250174000000,4.105617276
42.40081752,-71.12270125,T,250174000000,5.699121279
42.39613115,-71.12792986,T,250174000000,5.42173167
42.35306776,-71.19875684,T,250174000000,11.76939543
42.37028881,-71.0899476,T,250174000000,1.252834916
42.3879702,-71.12984867,T,250174000000,5.117501277
42.38556031,-71.11846528,T,250174000000,4.045813972
42.380219,-71.1234908,T,250174000000,4.105617276
42.36264217,-71.07810659,T,250174000000,2.122896038
42.40262472,-71.12829259,T,250174000000,6.049783195
42.39991655,-71.12957878,T,250174000000,6.049783195
42.42780963,-71.16923508,T,250174000000,11.15304934
42.40995232,-71.17319179,T,250174000000,10.05780533
42.38751843,-71.12603901,T,250174000000,4.753368521
42.37803261,-71.15844434,T,250174000000,7.32798125
42.36051245,-71.11151185,T,250174000000,1.763787053
42.37372273,-71.0934257,T,250174000000,1.6007805
42.47873979,-71.25011376,T,250174000000,21.2619137
42.4017138,-71.15164013,T,250174000000,7.707488909
42.44855545,-71.13126642,T,250173000000,10.73752085
42.3000336,-71.43577046,T,250174000000,38.27434568
42.55760358,-71.52004298,T,250173000000,50.89206839
42.38723956,-71.10129691,T,250174000000,3.286159004
42.40381227,-71.16042634,T,250174000000,8.589920802
42.39913927,-71.08689893,T,250174000000,4.293190104
42.39686988,-71.157175,T,250174000000,8.589920802
42.39308612,-71.12589591,T,250174000000,5.52031428
42.4367931,-71.32979945,T,250174000000,27.33572806
42.37569682,-71.2021316,T,250174000000,11.856264
42.41145193,-71.13592163,T,250174000000,7.54059064
42.37406516,-71.12553105,T,250174000000,3.595736397
42.44195383,-71.05452777,T,250173000000,10.16873073
42.41697303,-71.05026544,T,250173000000,7.709248462
42.37361739,-71.11326077,T,250174000000,2.747833106
42.37203232,-71.11960751,T,250174000000,3.086903298
42.46013983,-71.23054383,T,250174000000,19.16676136
42.42550315,-71.16253957,T,250174000000,10.5859288
42.40217111,-71.13996666,T,250174000000,7.06646954
42.42852216,-71.19429182,T,250174000000,14.22939568
42.37967875,-71.16099082,T,250174000000,7.855657213
42.37962771,-71.12399535,T,250174000000,4.105617276
42.4516371,-71.3988376,T,250174000000,35.41221907
42.42231655,-71.2015688,T,250174000000,14.12863186
42.41639276,-71.16169558,T,250174000000,9.998022542
42.40841994,-71.23658418,T,250174000000,16.96972551
42.41206173,-71.171939,T,250174000000,10.05780533
42.39295894,-71.24672775,T,250174000000,17.57221336
42.52241896,-71.1042763,T,250173000000,18.16125115
42.39181388,-71.17759897,T,250174000000,10.15577846
42.38793541,-71.09423235,T,250174000000,3.366902659
42.38979084,-71.28718624,T,250174000000,21.06999912
42.45862521,-71.21587744,T,250174000000,17.77325232
42.38310317,-71.13444175,T,250174000000,5.224270856
42.4308083,-71.07602311,T,250173000000,8.23561286
42.37175853,-71.07537256,T,250174000000,2.442845422
42.37060453,-71.19074721,T,250174000000,10.56068482
42.47507084,-71.44158121,T,250174000000,40.45787033
42.38938006,-71.09819934,T,250174000000,3.534143523
42.38369628,-71.12884743,T,250174000000,4.592204212
42.48079757,-71.46829242,T,250174000000,42.88419388
42.38664222,-71.11749252,T,250174000000,4.045813972
42.3715824,-71.09622958,T,250174000000,1.396256463
42.38804974,-71.1129149,T,250174000000,4.040692888
42.39420447,-71.11304107,T,250174000000,4.326578825
42.54943355,-71.36045622,T,250174000000,34.25977797
42.36117385,-71.11529331,T,250174000000,2.202463349
42.47099406,-71.47010856,T,250174000000,42.80475847
42.38675514,-71.10972388,T,250174000000,3.560851609
42.39926399,-71.11665883,T,250174000000,5.097196052
42.41215617,-71.13240929,T,250174000000,6.998707705
42.42114637,-71.18124814,T,250174000000,12.04560615
42.3676031,-71.1630079,T,250174000000,7.68676045
42.35952769,-71.09637385,T,250174000000,0.761364729
42.42409515,-71.18795539,T,250174000000,12.69950833
42.37258373,-71.11147786,T,250174000000,2.377879801
42.41544544,-71.13968355,T,250174000000,8.032174487
42.39192905,-71.08468142,T,250174000000,3.579881408
42.27121224,-71.3723931,T,250174000000,32.02474194
42.39550466,-71.11724191,T,250174000000,4.703894167
42.40153013,-71.14951859,T,250174000000,7.707488909
42.35975551,-71.18631071,T,250174000000,10.25407932
42.39001506,-71.11189696,T,250174000000,3.881167014
42.37750817,-71.10182052,T,250174000000,2.371040442
42.45167001,-71.05561679,T,250173000000,10.81658721
42.44868961,-71.40525583,T,250174000000,35.41221907
42.41679431,-71.04590474,T,250173000000,8.634576548
42.32900134,-71.19148589,T,250174000000,11.40040961
42.4292909,-71.06367997,T,250173000000,8.700037097
42.47652798,-71.06539604,T,250173000000,13.72243197
42.48651831,-71.12170659,T,250173000000,14.72094803
42.60364697,-71.23060265,T,250173000000,31.40975211
42.39897956,-71.15092347,T,250174000000,6.930821761
42.38497935,-71.13101281,T,250174000000,5.117501277
42.28079246,-71.39548006,T,250174000000,34.70450503
42.38847515,-71.1107654,T,250174000000,3.881167014
42.36665029,-71.08700988,T,250174000000,1.328618643
42.39709265,-71.38430215,T,250174000000,33.37171663
42.42094496,-71.06582967,T,250173000000,7.72299459
42.36787664,-71.10594087,T,250174000000,1.540750848
42.52716297,-71.13042212,T,250173000000,18.24982391
42.37979858,-71.14304163,T,250174000000,5.753029218
42.36628636,-71.16990681,T,250174000000,8.872390096
42.36256418,-71.10929136,T,250174000000,1.515813951
42.46663202,-71.43983651,T,250174000000,40.0018646
42.41959467,-71.04504805,T,250173000000,8.773404915
42.41367201,-71.12930341,T,250173000000,7.021384281
42.40178291,-71.13605798,T,250174000000,7.028418524
42.39096606,-71.12515017,T,250174000000,5.156048435
42.38926004,-71.11753884,T,250174000000,4.040692888
42.38897349,-71.19425622,T,250174000000,11.49671791
42.38411444,-71.08449047,T,250174000000,2.892127399
42.39767008,-71.13810341,T,250174000000,6.930821761
42.41663757,-71.17498502,T,250174000000,10.84970675
42.3605232,-71.10280177,T,250174000000,1.111084741
42.39210841,-71.11254206,T,250174000000,4.326578825
42.36813723,-71.07904527,T,250174000000,1.562894915
42.36626426,-71.08027034,T,250174000000,1.562894915
42.415526,-71.1410218,T,250174000000,8.274323041
42.4178414,-71.15445785,T,250174000000,9.285993598
42.38803887,-71.13114033,T,250174000000,5.117501277
42.46833495,-71.33841083,T,250174000000,29.85011434
42.44652851,-71.08318781,T,250173000000,10.55349204
42.4063843,-71.10296353,T,250173000000,5.461501634
42.40215347,-71.0443881,T,250173000000,7.500805073
42.39100253,-71.11519384,T,250174000000,4.040692888
42.32903483,-71.16731588,T,250174000000,9.544957809
42.37198601,-71.11201585,T,250174000000,2.377879801
42.41874183,-71.05751767,T,250173000000,7.45135035
42.37391357,-71.10254121,T,250174000000,1.945152459
42.3677254,-71.10817681,T,250174000000,2.073895226
42.38238084,-71.11598081,T,250174000000,3.373779621
42.36666831,-71.10386834,T,250174000000,1.540750848
42.32431071,-71.34086128,T,250174000000,28.75307308
42.42149494,-71.18508946,T,250174000000,12.04560615
42.36742642,-71.24336326,T,250174000000,16.82919141
42.41485042,-71.21862877,T,250174000000,16.42824119
42.38864674,-71.1142593,T,250174000000,4.040692888
42.36758256,-71.10854911,T,250174000000,2.073895226
42.38145829,-71.14257657,T,250174000000,6.10236437
42.36778938,-71.0850291,T,250174000000,1.328618643
42.40830545,-71.1474237,T,250174000000,7.97795813
42.35194609,-71.20555949,T,250174000000,12.38382335
42.31890082,-71.36220483,T,250174000000,29.51480108
42.37185107,-71.11286773,T,250174000000,2.377879801
42.38474718,-71.10712976,T,250174000000,3.334436126
42.37747247,-71.15206989,T,250174000000,7.012085298
42.38438888,-71.11684225,T,250174000000,3.816434221
42.40211225,-71.16608252,T,250174000000,9.582195309
42.44168947,-71.19231002,T,250174000000,14.08242383
42.36945544,-71.11206022,T,250174000000,2.073895226
42.36679439,-71.18773688,T,250174000000,10.93705584
42.37630801,-71.1036856,T,250174000000,2.147049606
42.36941427,-71.10349515,T,250174000000,1.540750848
42.39607909,-71.16180831,T,250174000000,9.063461032
42.38769922,-71.11535872,T,250174000000,4.040692888
42.3864176,-71.1295458,T,250174000000,5.117501277
42.35539044,-71.18087929,T,250174000000,9.399353828
42.52217225,-71.094599,T,250173000000,18.28190742
42.40003277,-71.1031762,T,250173000000,4.69906196
42.3734233,-71.18902742,T,250174000000,10.56068482
42.40008445,-71.10627275,T,250173000000,4.716195376
42.37204317,-71.08029446,T,250174000000,2.042445627
42.39678117,-71.17013877,T,250174000000,9.063461032
42.36345702,-71.10807815,T,250174000000,1.515813951
42.39231268,-71.11435018,T,250174000000,4.326578825
42.38621472,-71.09914745,T,250174000000,3.286159004
