Latitude,Longitude,Affiliation,FIPS,Distance
42.35480348,-71.10121289,U,250174000000,0.761364729
42.35672561,-71.09521376,U,250174000000,0.364101878
42.35661835,-71.09371773,U,250174000000,0.364101878
42.35728054,-71.09394955,U,250174000000,0.364101878
42.35454998,-71.10224546,U,250174000000,0.761364729
42.3539489,-71.10708406,U,250174000000,0.761364729
42.35706726,-71.09335556,U,250174000000,0.364101878
42.35646999,-71.09567448,U,250174000000,0.364101878
42.3557826,-71.09858862,U,250174000000,0.364101878
42.35663075,-71.09573311,U,250174000000,0.364101878
42.35739334,-71.09409961,U,250174000000,0.364101878
42.35964602,-71.08517027,U,250174000000,0.852588261
42.35704503,-71.10167859,U,250174000000,0.761364729
42.3562538,-71.09774536,U,250174000000,0.364101878
42.35432512,-71.094668,U,250174000000,0.761364729
42.42361859,-71.05114784,U,250173000000,8.733847902
42.16777675,-70.95024774,SS,250214000000,26.48471255
42.33704048,-71.13638248,SS,250214000000,5.06298354
42.1353803,-71.13136344,SS,250215000000,25.20798608
42.3374457,-71.12059368,SS,250214000000,3.527319588
42.24844666,-71.00953045,SS,250214000000,15.06403304
42.1380242,-71.32734818,SS,250214000000,35.32546517
42.33578992,-71.11331087,SS,250214000000,3.166907978
42.27090628,-71.01373662,SS,250214000000,13.00503637
42.14978483,-71.01660692,SS,250214000000,24.79625479
42.33895355,-71.12862492,SS,250214000000,4.389079159
42.25662201,-71.00544311,SS,250214000000,14.90609347
42.24303174,-71.14697922,SS,250214000000,13.82017277
42.33264964,-71.1170746,SS,250214000000,3.690745459
42.12360698,-71.10162933,SS,250215000000,26.22980386
42.283152,-71.02690147,SS,250214000000,11.24302659
42.15941698,-71.03026643,SS,250214000000,23.23672839
42.16749963,-71.04707285,SS,250214000000,21.75446225
42.22559713,-70.97489853,SS,250214000000,20.01176624
42.26634609,-71.02852389,SS,250214000000,12.5812161
42.33426755,-71.13837462,SS,250214000000,5.640709998
42.15256334,-71.03472942,SS,250214000000,24.14091588
42.19854811,-70.94961155,SS,250214000000,25.41975355
42.21561761,-70.97873971,SS,250214000000,20.86765129
42.24824081,-71.02826015,SS,250214000000,14.32493795
42.2510248,-70.98531626,SS,250214000000,16.89626517
42.21188294,-70.97945821,SS,250214000000,20.86765129
42.14612516,-71.1473142,SS,250214000000,24.54191311
42.19027656,-70.95777997,SS,250214000000,23.27404733
42.15613118,-71.13770874,SS,250214000000,23.52765933
42.3441553,-71.13112462,SS,250214000000,4.13157664
42.12034045,-71.07587602,SS,250215000000,26.33529096
42.19877765,-71.05966017,SS,250214000000,18.55605949
42.26233832,-70.99230014,SS,250214000000,15.56214509
42.15628042,-71.05647416,SS,250214000000,22.70348259
42.14332715,-71.01690468,SS,250214000000,25.62534663
42.21844582,-70.97587828,SS,250214000000,20.62844353
42.25439069,-71.029551,SS,250214000000,13.55504383
42.22708872,-70.97682245,SS,250214000000,19.81393946
42.14697058,-71.1217709,SS,250214000000,24.0892266
42.24560777,-70.96812651,SS,250214000000,17.9092243
42.26517762,-71.02507631,SS,250214000000,12.95128042
42.34257768,-71.08392345,AS,250250000000,2.099199943
42.31475017,-71.0483968,AS,250251000000,6.961074547
42.36081765,-71.06720041,AS,250250000000,2.900384024
42.35892966,-71.07035257,AS,250250000000,2.799715144
42.34209531,-71.08349634,AS,250250000000,2.208080035
42.3426615,-71.08193974,AS,250251000000,2.356965349
42.34405532,-71.09688408,AS,250250000000,1.501971798
42.30453253,-71.11942323,AS,250251000000,6.506498578
42.34450372,-71.09904263,AS,250250000000,1.819872346
42.35401388,-71.12694677,AS,250250000000,3.482587326
42.31860846,-71.04728439,AS,250251000000,7.625005709
42.40103653,-71.02503894,AS,250252000000,9.064899347
42.33195054,-71.11262073,AS,250251000000,3.289709525
42.33924706,-71.14569734,AS,250250000000,6.405962909
42.34204348,-71.08797755,AS,250250000000,2.009049954
42.34994372,-71.14143568,AS,250250000000,5.485704544
42.32690342,-71.10937,AS,250251000000,4.198829415
42.35913049,-71.06519453,AS,250250000000,2.799715144
42.38285653,-71.0595364,AS,250250000000,3.606527014
42.3358399,-71.03936904,AS,250251000000,6.553926291
42.34716453,-71.0935347,AS,250250000000,1.390663282
42.34925342,-71.15041797,AS,250250000000,6.503401287
42.37735983,-71.06670091,AS,250250000000,3.529023226
42.36144127,-71.1317135,AS,250250000000,4.368830818
42.3129527,-71.11511616,AS,250251000000,5.931789293
42.25414618,-71.13154055,AS,250251000000,12.42048265
42.37286709,-70.96891481,AS,250252000000,13.86421774
42.35114982,-71.15379829,AS,250250000000,6.521214915
42.38691731,-71.00551268,AS,250251000000,10.42679679
42.36073844,-71.06571518,AS,250250000000,3.100388865
42.37578973,-70.97140633,AS,250252000000,13.60898057
42.37216186,-71.12846913,AS,250250000000,5.06601096
42.35883506,-71.13195203,AS,250250000000,4.354254996
42.35650492,-71.07273914,AS,250250000000,2.428318455
42.35861241,-71.06316469,AS,250250000000,3.324052931
42.34192198,-71.08685597,AS,250250000000,1.941778531
42.33514219,-71.07594744,AS,250251000000,3.430020335
42.34459676,-71.06866247,AS,250251000000,3.286293862
42.27853663,-71.13546801,AS,250251000000,9.537851131
42.34259555,-71.07750286,AS,250251000000,2.649586817
42.28245789,-71.06115205,AS,250251000000,9.153849475
42.27748632,-71.13521316,AS,250251000000,9.537851131
42.36183784,-71.12562981,AS,250250000000,3.717195275
42.35264579,-71.06114071,AS,250251000000,3.779218628
42.3532243,-71.08003433,AS,250250000000,1.748162101
42.24102479,-71.1397918,AS,250251000000,14.31579854
42.3486076,-71.07091124,AS,250251000000,2.829066493
42.36325033,-71.05241747,AS,250250000000,4.406383739
42.335109,-71.15160979,AS,250250000000,7.035613344
42.36907764,-70.98735134,AS,250252000000,12.10261592
42.35245014,-71.07457531,AS,250250000000,2.331505537
42.28060887,-71.1348701,AS,250251000000,9.774583633
42.35669083,-71.07033586,AS,250250000000,2.660221702
42.35137135,-71.06884813,AS,250251000000,2.829066493
42.35203799,-71.08729261,AS,250250000000,1.148172433
42.36561542,-71.06641431,AS,250250000000,3.193262812
42.36070084,-71.06742442,AS,250250000000,2.900384024
42.349168,-71.14027691,AS,250250000000,5.485704544
42.35638387,-71.14049962,AS,250250000000,5.06601096
42.36139846,-71.13508312,AS,250250000000,4.368830818
42.30606821,-71.11445748,AS,250251000000,6.417169201
42.36004311,-71.06601194,AS,250250000000,3.100388865
42.35879489,-71.06272759,AS,250250000000,3.846163317
42.3867852,-71.03708416,AS,250252000000,6.715531396
42.34872892,-71.13137247,AS,250250000000,4.398464092
42.42602236,-70.98591464,AS,250252000000,15.30572424
42.34419594,-71.1482752,AS,250250000000,6.209927608
42.27845739,-71.12969017,AS,250251000000,9.774776707
42.3006099,-71.16955101,AS,250251000000,10.24596422
42.34986854,-71.08620445,AS,250250000000,1.433665217
42.34954899,-71.1320441,AS,250250000000,4.398464092
42.33861582,-71.14945926,AS,250250000000,6.764920939
42.36529535,-71.03131501,AS,250251000000,6.891966654
42.34578051,-71.07562946,AS,250251000000,2.473984238
42.34296085,-71.13941342,AS,250250000000,5.466163048
42.35118864,-71.08606763,AS,250250000000,1.276449558
42.34632138,-71.0937448,AS,250250000000,1.390663282
42.29640312,-71.1640898,AS,250251000000,10.24596422
